OrderID,Date,CustomerID,Product,Quantity,UnitPrice,TotalAmount,Region,SalesRep,PaymentMethod
ORD02681,2023-09-05,CUST5769,Monitor,4,504,2016,South,Alice,Credit Card
ORD02682,2023-04-02,CUST9506,Smartphone,8,1576,12608,North,Grace,Bank Transfer
ORD02683,2023-11-13,CUST2236,Headphones,1,1926,1926,South,Grace,Cash
ORD02684,2023-02-24,CUST6216,Keyboard,7,764,5348,North,Grace,UPI
ORD02685,2023-10-18,CUST5461,Smartphone,2,872,1744,North,Bob,Debit Card
ORD02686,2023-07-31,CUST7561,Smartwatch,4,365,1460,East,Hannah,Bank Transfer
ORD02687,2023-06-19,CUST9759,Mouse,7,468,3276,North,Grace,UPI
ORD02688,2023-10-01,CUST2960,Tablet,9,1926,17334,South,Frank,Debit Card
ORD02689,2023-05-17,CUST2675,Tablet,9,468,4212,East,Grace,Debit Card
ORD02690,2023-04-04,CUST3296,Headphones,9,497,4473,West,Grace,UPI
ORD02691,2023-10-30,CUST9046,Tablet,2,1279,2558,East,David,Debit Card
ORD02692,2023-02-11,CUST5026,Keyboard,8,1906,15248,West,Hannah,Cash
ORD02693,2023-08-29,CUST4912,Laptop,8,1337,10696,West,Hannah,Cash
ORD02694,2023-09-06,CUST1487,Monitor,4,667,2668,East,David,UPI
ORD02695,2023-02-23,CUST9896,Monitor,2,1364,2728,North,David,Debit Card
ORD02696,2023-08-05,CUST6997,Keyboard,1,238,238,West,Hannah,Debit Card
ORD02697,2023-03-29,CUST6103,Mouse,1,788,788,South,Charlie,Bank Transfer
ORD02698,2023-07-13,CUST9812,Tablet,3,496,1488,East,Eve,UPI
ORD02699,2023-12-05,CUST9350,Mouse,2,1779,3558,East,Grace,Cash
ORD02700,2023-07-02,CUST1707,Headphones,1,574,574,North,David,Cash
ORD02701,2023-05-08,CUST8946,Mouse,4,108,432,East,Eve,Credit Card
ORD02702,2023-03-16,CUST1853,Laptop,1,1390,1390,North,Alice,Bank Transfer
ORD02703,2023-02-13,CUST2221,Mouse,10,315,3150,North,Eve,Cash
ORD02704,2023-02-28,CUST2006,Keyboard,6,444,2664,South,Charlie,Bank Transfer
ORD02705,2023-06-12,CUST9200,Headphones,10,879,8790,East,Bob,UPI
ORD02706,2023-03-21,CUST8278,Tablet,7,1899,13293,East,Charlie,Debit Card
ORD02707,2023-02-09,CUST3790,Keyboard,10,1601,16010,East,Grace,Bank Transfer
ORD02708,2023-12-28,CUST9613,Keyboard,10,1494,14940,South,Frank,Bank Transfer
ORD02709,2023-03-06,CUST4383,Keyboard,1,655,655,West,Frank,Cash
ORD02710,2023-04-05,CUST8970,Mouse,9,322,2898,West,Bob,Debit Card
ORD02711,2023-08-29,CUST7755,Tablet,9,441,3969,North,Alice,Credit Card
ORD02712,2023-11-24,CUST3428,Headphones,2,1488,2976,West,Hannah,Debit Card
ORD02713,2023-08-27,CUST1483,Monitor,3,1488,4464,East,Eve,UPI
ORD02714,2023-11-29,CUST1964,Monitor,4,1650,6600,West,Grace,Cash
ORD02715,2023-05-08,CUST5429,Monitor,6,732,4392,South,David,Debit Card
ORD02716,2023-09-22,CUST9031,Keyboard,9,1557,14013,South,David,Cash
ORD02717,2023-05-08,CUST1459,Keyboard,8,836,6688,South,Eve,Credit Card
ORD02718,2023-09-05,CUST5572,Mouse,2,167,334,South,Frank,Bank Transfer
ORD02719,2023-05-26,CUST9586,Smartwatch,10,1600,16000,South,Charlie,Cash
ORD02720,2023-11-19,CUST2671,Smartphone,5,481,2405,North,Grace,UPI
ORD02721,2023-05-31,CUST8589,Tablet,3,1267,3801,West,Bob,Credit Card
ORD02722,2023-09-06,CUST1586,Keyboard,8,974,7792,North,Frank,Bank Transfer
ORD02723,2023-08-08,CUST5553,Headphones,4,682,2728,South,Frank,UPI
ORD02724,2023-03-20,CUST8755,Smartwatch,5,1356,6780,South,Hannah,UPI
ORD02725,2023-12-06,CUST1841,Laptop,6,425,2550,West,Frank,Cash
ORD02726,2023-06-17,CUST3922,Headphones,5,655,3275,North,Eve,Cash
ORD02727,2023-05-15,CUST6469,Monitor,10,1380,13800,South,Eve,Debit Card
ORD02728,2023-03-31,CUST2264,Tablet,10,434,4340,South,Frank,UPI
ORD02729,2023-03-12,CUST1676,Smartphone,5,1351,6755,East,Alice,Debit Card
ORD02730,2023-12-06,CUST8633,Smartwatch,6,1406,8436,South,Grace,UPI
ORD02731,2023-04-09,CUST8688,Headphones,6,1464,8784,South,Frank,Cash
ORD02732,2023-08-29,CUST8777,Headphones,2,412,824,South,Hannah,UPI
ORD02733,2023-05-26,CUST7424,Laptop,10,1997,19970,South,Eve,UPI
ORD02734,2023-09-16,CUST4656,Monitor,2,1338,2676,West,Frank,Cash
ORD02735,2023-01-23,CUST1259,Mouse,10,1773,17730,West,Grace,UPI
ORD02736,2023-08-14,CUST2657,Mouse,2,207,414,South,Bob,Credit Card
ORD02737,2023-03-14,CUST6525,Keyboard,3,1318,3954,West,Frank,Bank Transfer
ORD02738,2023-03-14,CUST5424,Smartphone,10,845,8450,North,Grace,UPI
ORD02739,2023-07-21,CUST6140,Monitor,6,1217,7302,North,Charlie,UPI
ORD02740,2023-05-31,CUST8364,Smartwatch,5,166,830,South,Grace,Credit Card
ORD02741,2023-12-07,CUST9951,Monitor,4,483,1932,South,Alice,Credit Card
ORD02742,2023-01-19,CUST4021,Mouse,9,1159,10431,East,Charlie,Credit Card
ORD02743,2023-02-28,CUST5045,Monitor,4,1656,6624,South,Eve,Cash
ORD02744,2023-04-11,CUST7271,Smartphone,3,1975,5925,West,Bob,UPI
ORD02745,2023-06-25,CUST7326,Headphones,1,1699,1699,South,Frank,Debit Card
ORD02746,2023-01-19,CUST5032,Mouse,3,719,2157,South,Charlie,Cash
ORD02747,2023-01-25,CUST9601,Mouse,3,951,2853,West,Hannah,UPI
ORD02748,2023-07-28,CUST5690,Monitor,10,1170,11700,North,Eve,Debit Card
ORD02749,2023-12-19,CUST3609,Laptop,4,614,2456,East,David,UPI
ORD02750,2023-01-14,CUST8707,Smartwatch,3,1300,3900,East,David,UPI
ORD02751,2023-08-20,CUST5252,Headphones,4,729,2916,West,Bob,Debit Card
ORD02752,2023-01-26,CUST1075,Tablet,7,787,5509,East,Eve,Debit Card
ORD02753,2023-03-12,CUST4119,Tablet,8,1896,15168,East,Frank,Credit Card
ORD02754,2023-09-03,CUST4930,Mouse,6,658,3948,East,Alice,Cash
ORD02755,2023-03-05,CUST9106,Smartwatch,7,583,4081,South,Frank,Bank Transfer
ORD02756,2023-01-26,CUST6323,Laptop,4,1455,5820,West,Alice,Debit Card
ORD02757,2023-10-04,CUST5822,Keyboard,8,936,7488,East,Hannah,Credit Card
ORD02758,2023-07-05,CUST1164,Tablet,9,1460,13140,East,Frank,Credit Card
ORD02759,2023-03-13,CUST6534,Headphones,3,390,1170,North,Grace,UPI
ORD02760,2023-06-09,CUST5667,Laptop,5,150,750,South,Eve,Cash
ORD02761,2023-10-29,CUST4566,Monitor,9,1755,15795,South,Frank,Credit Card
ORD02762,2023-03-28,CUST8882,Smartphone,1,224,224,North,Frank,Bank Transfer
ORD02763,2023-02-03,CUST7932,Monitor,5,1527,7635,West,Frank,Debit Card
ORD02764,2023-10-02,CUST6273,Smartphone,4,1549,6196,West,Alice,Debit Card
ORD02765,2023-08-24,CUST5710,Tablet,1,554,554,South,Bob,Credit Card
ORD02766,2023-11-20,CUST3245,Monitor,7,1750,12250,West,Eve,UPI
ORD02767,2023-10-02,CUST8037,Mouse,6,1177,7062,West,Bob,Credit Card
ORD02768,2023-07-25,CUST7752,Tablet,1,647,647,North,Eve,UPI
ORD02769,2023-06-29,CUST5696,Smartwatch,9,1011,9099,North,Hannah,Bank Transfer
ORD02770,2023-04-02,CUST5143,Mouse,9,926,8334,East,David,Bank Transfer
ORD02771,2023-09-27,CUST2685,Headphones,6,1889,11334,South,Grace,Bank Transfer
ORD02772,2023-12-05,CUST9372,Tablet,1,1763,1763,North,David,Credit Card
ORD02773,2023-11-06,CUST9330,Headphones,2,1803,3606,North,David,Bank Transfer
ORD02774,2023-12-13,CUST5872,Monitor,6,687,4122,North,Charlie,Credit Card
ORD02775,2023-12-25,CUST2558,Headphones,1,1991,1991,North,David,Credit Card
ORD02776,2023-11-27,CUST3651,Headphones,9,274,2466,North,Bob,Bank Transfer
ORD02777,2023-03-06,CUST2666,Laptop,6,1723,10338,East,David,Cash
ORD02778,2023-07-27,CUST3590,Headphones,9,545,4905,South,Eve,Credit Card
ORD02779,2023-09-02,CUST9205,Smartwatch,8,1136,9088,West,Grace,Credit Card
ORD02780,2023-03-26,CUST9863,Laptop,8,1217,9736,East,Grace,Credit Card
ORD02781,2023-04-02,CUST6384,Smartphone,9,1325,11925,East,Eve,Credit Card
ORD02782,2023-10-13,CUST7476,Tablet,5,1616,8080,East,David,Credit Card
ORD02783,2023-08-01,CUST7396,Smartphone,10,1242,12420,South,Eve,Bank Transfer
ORD02784,2023-09-22,CUST1666,Smartphone,10,1372,13720,South,Charlie,Cash
ORD02785,2023-02-16,CUST7035,Monitor,1,1745,1745,West,Charlie,Credit Card
ORD02786,2023-04-01,CUST7300,Mouse,10,1848,18480,West,Frank,UPI
ORD02787,2023-05-14,CUST6970,Keyboard,9,812,7308,West,Frank,Debit Card
ORD02788,2023-11-22,CUST5540,Monitor,10,1714,17140,West,Hannah,Debit Card
ORD02789,2023-06-20,CUST1827,Smartwatch,7,627,4389,West,David,Debit Card
ORD02790,2023-07-24,CUST4179,Smartwatch,10,1730,17300,West,Eve,Cash
ORD02791,2023-03-13,CUST4825,Smartwatch,4,1235,4940,West,Charlie,Credit Card
ORD02792,2023-11-21,CUST9204,Smartwatch,4,1730,6920,South,David,Debit Card
ORD02793,2023-04-16,CUST5754,Keyboard,8,108,864,North,Bob,Bank Transfer
ORD02794,2023-03-14,CUST4792,Smartphone,3,1856,5568,East,Hannah,Bank Transfer
ORD02795,2023-10-23,CUST7605,Smartwatch,3,1497,4491,South,Charlie,UPI
ORD02796,2023-10-23,CUST9466,Monitor,4,1310,5240,North,Eve,UPI
ORD02797,2023-02-12,CUST4164,Headphones,1,1112,1112,South,Alice,Cash
ORD02798,2023-08-15,CUST8842,Smartphone,7,1947,13629,East,Eve,Cash
ORD02799,2023-12-03,CUST4832,Monitor,1,1167,1167,West,Alice,Debit Card
ORD02800,2023-04-23,CUST2240,Laptop,8,1650,13200,South,Charlie,UPI
ORD02801,2023-11-29,CUST4465,Headphones,1,1838,1838,South,Grace,Debit Card
ORD02802,2023-06-30,CUST2212,Smartphone,7,1469,10283,West,Hannah,UPI
ORD02803,2023-06-12,CUST9369,Tablet,5,608,3040,South,Alice,Credit Card
ORD02804,2023-09-04,CUST8964,Smartphone,10,1287,12870,West,Bob,Cash
ORD02805,2023-03-11,CUST7149,Keyboard,3,655,1965,North,Hannah,Bank Transfer
ORD02806,2023-12-27,CUST6468,Tablet,4,127,508,East,Charlie,Credit Card
ORD02807,2023-05-31,CUST1494,Monitor,4,339,1356,East,Bob,Credit Card
ORD02808,2023-01-10,CUST9463,Headphones,2,294,588,West,David,Cash
ORD02809,2023-06-15,CUST8502,Laptop,8,1814,14512,North,Bob,Bank Transfer
ORD02810,2023-08-12,CUST8566,Mouse,6,1146,6876,East,David,Cash
ORD02811,2023-01-09,CUST1843,Smartphone,9,649,5841,South,David,Credit Card
ORD02812,2023-04-22,CUST3958,Headphones,2,1510,3020,North,Frank,Credit Card
ORD02813,2023-11-01,CUST3182,Headphones,2,400,800,East,Hannah,UPI
ORD02814,2023-03-18,CUST6188,Laptop,3,660,1980,South,Hannah,Debit Card
ORD02815,2023-01-29,CUST2471,Keyboard,7,983,6881,South,Frank,Cash
ORD02816,2023-10-29,CUST8596,Mouse,10,536,5360,West,Bob,Cash
ORD02817,2023-07-19,CUST9373,Smartphone,2,1483,2966,North,Eve,Credit Card
ORD02818,2023-11-27,CUST2110,Mouse,1,1020,1020,West,Charlie,Credit Card
ORD02819,2023-12-23,CUST7028,Tablet,9,751,6759,West,Charlie,Bank Transfer
ORD02820,2023-03-24,CUST3971,Keyboard,8,1037,8296,South,Frank,UPI
ORD02821,2023-05-12,CUST5991,Monitor,8,1752,14016,North,Grace,Credit Card
ORD02822,2023-08-22,CUST3649,Headphones,10,1244,12440,West,Charlie,Debit Card
ORD02823,2023-08-11,CUST3811,Tablet,3,1494,4482,East,Eve,Cash
ORD02824,2023-12-23,CUST6159,Mouse,9,1366,12294,South,Charlie,Cash
ORD02825,2023-08-02,CUST4596,Laptop,5,1694,8470,South,Bob,Cash
ORD02826,2023-06-12,CUST1833,Headphones,5,139,695,South,Charlie,Debit Card
ORD02827,2023-02-20,CUST8123,Mouse,8,1230,9840,South,Eve,Bank Transfer
ORD02828,2023-10-28,CUST5056,Headphones,5,1798,8990,West,Bob,Bank Transfer
ORD02829,2023-08-26,CUST8173,Mouse,10,393,3930,North,Bob,Bank Transfer
ORD02830,2023-03-25,CUST8427,Monitor,4,1093,4372,North,Charlie,Credit Card
ORD02831,2023-02-02,CUST4000,Monitor,4,1356,5424,West,David,UPI
ORD02832,2023-07-30,CUST3237,Mouse,2,1151,2302,South,Grace,Credit Card
ORD02833,2023-11-28,CUST4408,Monitor,4,411,1644,North,Eve,Cash
ORD02834,2023-08-12,CUST9307,Smartwatch,9,389,3501,South,Charlie,Cash
ORD02835,2023-09-21,CUST6385,Headphones,9,746,6714,East,David,UPI
ORD02836,2023-01-10,CUST2485,Keyboard,2,1241,2482,West,Eve,Bank Transfer
ORD02837,2023-05-30,CUST9513,Laptop,4,251,1004,East,Grace,Credit Card
ORD02838,2023-09-03,CUST7653,Smartphone,6,1069,6414,North,Eve,Debit Card
ORD02839,2023-04-19,CUST4095,Smartwatch,3,852,2556,East,Charlie,Credit Card
ORD02840,2023-06-30,CUST5802,Smartwatch,5,1994,9970,South,Eve,Bank Transfer
ORD02841,2023-06-14,CUST4550,Monitor,6,1961,11766,South,Eve,UPI
ORD02842,2023-02-12,CUST1555,Keyboard,2,1856,3712,North,Grace,Credit Card
ORD02843,2023-03-12,CUST6431,Smartwatch,8,1367,10936,South,Hannah,Cash
ORD02844,2023-08-08,CUST8388,Mouse,7,1537,10759,East,Eve,Cash
ORD02845,2023-04-03,CUST6913,Tablet,2,1162,2324,East,Hannah,Bank Transfer
ORD02846,2023-08-23,CUST3754,Monitor,7,758,5306,West,Grace,Bank Transfer
ORD02847,2023-01-12,CUST7028,Smartwatch,4,996,3984,South,Bob,Cash
ORD02848,2023-02-24,CUST4050,Tablet,8,1930,15440,East,Frank,UPI
ORD02849,2023-02-12,CUST7321,Headphones,4,1098,4392,West,Frank,UPI
ORD02850,2023-05-29,CUST6974,Monitor,5,1526,7630,North,Charlie,UPI
ORD02851,2023-11-06,CUST3272,Tablet,7,1221,8547,North,David,Cash
ORD02852,2023-05-14,CUST4686,Tablet,5,781,3905,South,Grace,Debit Card
ORD02853,2023-03-19,CUST9590,Keyboard,10,1091,10910,South,Grace,Bank Transfer
ORD02854,2023-04-15,CUST4024,Keyboard,4,1481,5924,East,David,UPI
ORD02855,2023-09-11,CUST8534,Keyboard,1,745,745,East,Bob,UPI
ORD02856,2023-08-21,CUST7660,Laptop,10,893,8930,West,Bob,Cash
ORD02857,2023-05-15,CUST1522,Monitor,5,1368,6840,North,Hannah,UPI
ORD02858,2023-02-13,CUST4492,Smartphone,4,716,2864,West,Charlie,UPI
ORD02859,2023-11-17,CUST9305,Smartphone,5,1387,6935,East,Alice,Bank Transfer
ORD02860,2023-08-21,CUST9844,Monitor,10,470,4700,West,Alice,Credit Card
ORD02861,2023-06-24,CUST7366,Tablet,10,1324,13240,East,Alice,Credit Card
ORD02862,2023-03-25,CUST1212,Tablet,4,1271,5084,South,Bob,Cash
ORD02863,2023-09-19,CUST7914,Headphones,10,153,1530,North,Grace,Debit Card
ORD02864,2023-01-20,CUST7343,Laptop,7,1771,12397,South,Charlie,Debit Card
ORD02865,2023-04-17,CUST1189,Mouse,8,726,5808,South,Bob,Bank Transfer
ORD02866,2023-03-23,CUST2892,Monitor,7,1977,13839,South,Frank,Credit Card
ORD02867,2023-03-14,CUST5097,Mouse,3,521,1563,West,Bob,UPI
ORD02868,2023-07-07,CUST2576,Headphones,9,942,8478,North,Eve,UPI
ORD02869,2023-06-17,CUST4360,Laptop,10,1136,11360,East,Charlie,Bank Transfer
ORD02870,2023-05-29,CUST4175,Smartphone,8,610,4880,West,Charlie,Credit Card
ORD02871,2023-07-11,CUST9896,Headphones,5,504,2520,North,Grace,Bank Transfer
ORD02872,2023-07-26,CUST2356,Headphones,8,769,6152,North,Grace,Credit Card
ORD02873,2023-09-10,CUST7945,Mouse,9,430,3870,South,Hannah,Cash
ORD02874,2023-08-11,CUST3819,Mouse,4,1987,7948,South,David,Debit Card
ORD02875,2023-05-12,CUST7416,Tablet,9,1713,15417,East,Grace,UPI
ORD02876,2023-10-05,CUST3836,Keyboard,3,893,2679,North,David,UPI
ORD02877,2023-02-09,CUST8892,Smartphone,10,502,5020,East,Alice,Credit Card
ORD02878,2023-11-05,CUST7787,Keyboard,6,662,3972,West,Frank,Credit Card
ORD02879,2023-03-15,CUST1256,Laptop,1,1395,1395,South,Eve,Bank Transfer
ORD02880,2023-09-05,CUST8669,Headphones,9,340,3060,West,Hannah,Debit Card
ORD02881,2023-06-26,CUST8010,Laptop,4,874,3496,East,Charlie,Cash
ORD02882,2023-12-09,CUST1962,Laptop,5,134,670,North,Bob,Debit Card
ORD02883,2023-06-12,CUST7667,Smartphone,5,760,3800,West,Frank,Credit Card
ORD02884,2023-02-05,CUST5408,Keyboard,2,591,1182,West,Charlie,Cash
ORD02885,2023-09-21,CUST4182,Keyboard,7,1115,7805,North,Hannah,Debit Card
ORD02886,2023-05-09,CUST8648,Headphones,3,1441,4323,West,Hannah,Debit Card
ORD02887,2023-02-26,CUST5827,Smartwatch,9,1445,13005,North,David,Bank Transfer
ORD02888,2023-12-26,CUST7530,Tablet,5,1338,6690,East,Eve,Cash
ORD02889,2023-06-11,CUST9747,Mouse,6,1123,6738,South,Eve,Cash
ORD02890,2023-12-05,CUST5051,Tablet,8,1672,13376,South,David,Cash
ORD02891,2023-12-05,CUST9226,Headphones,7,104,728,South,Grace,Bank Transfer
ORD02892,2023-09-09,CUST4557,Tablet,1,502,502,East,Charlie,UPI
ORD02893,2023-05-13,CUST9970,Laptop,9,1401,12609,East,Charlie,Bank Transfer
ORD02894,2023-05-20,CUST8961,Keyboard,9,436,3924,South,Eve,UPI
ORD02895,2023-05-05,CUST2933,Mouse,4,1304,5216,South,David,Debit Card
ORD02896,2023-10-28,CUST7894,Smartphone,9,418,3762,South,Charlie,Credit Card
ORD02897,2023-05-31,CUST7937,Mouse,10,1654,16540,East,Alice,Debit Card
ORD02898,2023-08-23,CUST2779,Smartphone,3,1562,4686,South,Frank,Credit Card
ORD02899,2023-06-09,CUST1181,Mouse,5,1678,8390,North,David,Bank Transfer
ORD02900,2023-10-03,CUST2717,Smartphone,3,1514,4542,East,Hannah,UPI
ORD02901,2023-03-29,CUST3999,Mouse,8,538,4304,West,Eve,Bank Transfer
ORD02902,2023-04-16,CUST3487,Headphones,6,1848,11088,West,Charlie,UPI
ORD02903,2023-03-12,CUST1299,Laptop,4,642,2568,East,David,Credit Card
ORD02904,2023-04-09,CUST8523,Laptop,10,940,9400,North,Grace,Debit Card
ORD02905,2023-03-09,CUST6057,Laptop,8,1304,10432,East,Grace,UPI
ORD02906,2023-01-25,CUST4779,Mouse,2,1554,3108,North,Alice,Credit Card
ORD02907,2023-08-06,CUST9720,Smartwatch,7,1821,12747,East,Frank,Debit Card
ORD02908,2023-08-26,CUST1962,Smartwatch,6,1929,11574,West,Alice,Debit Card
ORD02909,2023-06-14,CUST2871,Tablet,3,1564,4692,North,Alice,UPI
ORD02910,2023-10-26,CUST4725,Monitor,1,1845,1845,West,Charlie,Bank Transfer
ORD02911,2023-06-12,CUST8389,Tablet,3,969,2907,East,Frank,Credit Card
ORD02912,2023-09-10,CUST7793,Headphones,4,169,676,North,Frank,Cash
ORD02913,2023-08-10,CUST7384,Tablet,1,914,914,East,Alice,Bank Transfer
ORD02914,2023-06-03,CUST8240,Smartphone,4,1746,6984,South,Frank,Debit Card
ORD02915,2023-03-23,CUST4307,Laptop,2,1085,2170,South,Charlie,Credit Card
ORD02916,2023-08-27,CUST6434,Laptop,4,1513,6052,North,Hannah,Credit Card
ORD02917,2023-12-20,CUST2573,Smartwatch,3,1238,3714,South,Bob,Bank Transfer
ORD02918,2023-03-30,CUST4927,Smartwatch,3,1399,4197,West,Grace,Debit Card
ORD02919,2023-06-06,CUST6195,Headphones,6,188,1128,East,Hannah,Debit Card
ORD02920,2023-07-10,CUST8757,Keyboard,6,1178,7068,North,Charlie,UPI
ORD02921,2023-12-01,CUST8024,Smartwatch,2,216,432,South,David,Debit Card
ORD02922,2023-01-21,CUST8475,Monitor,2,715,1430,West,David,Debit Card
ORD02923,2023-10-02,CUST9066,Mouse,2,1416,2832,North,Grace,Cash
ORD02924,2023-10-12,CUST9558,Smartwatch,10,1179,11790,North,Bob,Bank Transfer
ORD02925,2023-12-18,CUST6069,Headphones,8,573,4584,South,Bob,Cash
ORD02926,2023-04-17,CUST6608,Smartphone,10,1695,16950,West,Bob,UPI
ORD02927,2023-08-14,CUST2832,Laptop,1,1430,1430,West,Grace,UPI
ORD02928,2023-10-10,CUST4658,Headphones,8,1145,9160,South,Bob,UPI
ORD02929,2023-02-02,CUST4149,Smartwatch,7,1299,9093,South,Grace,Debit Card
ORD02930,2023-03-07,CUST9202,Tablet,8,1121,8968,West,Bob,Debit Card
ORD02931,2023-03-26,CUST9042,Monitor,5,1089,5445,East,Grace,Cash
ORD02932,2023-05-22,CUST5140,Headphones,3,1932,5796,North,Frank,Cash
ORD02933,2023-10-04,CUST7566,Mouse,3,1619,4857,North,Frank,Credit Card
ORD02934,2023-09-18,CUST2943,Smartwatch,10,717,7170,North,David,Cash
ORD02935,2023-12-07,CUST6844,Smartwatch,4,1257,5028,North,Charlie,Bank Transfer
ORD02936,2023-04-04,CUST6642,Tablet,2,191,382,West,Grace,Credit Card
ORD02937,2023-07-05,CUST3601,Keyboard,8,813,6504,East,David,UPI
ORD02938,2023-08-07,CUST1285,Tablet,3,1016,3048,West,Alice,Credit Card
ORD02939,2023-09-30,CUST5896,Smartwatch,7,1414,9898,East,Frank,Bank Transfer
ORD02940,2023-10-16,CUST1129,Smartwatch,7,1731,12117,East,Hannah,Credit Card
ORD02941,2023-05-21,CUST5098,Mouse,4,762,3048,East,David,Cash
ORD02942,2023-06-08,CUST8799,Smartwatch,5,1626,8130,North,Alice,Debit Card
ORD02943,2023-10-04,CUST6653,Monitor,10,103,1030,East,Bob,Cash
ORD02944,2023-09-07,CUST3251,Headphones,1,468,468,West,Charlie,Bank Transfer
ORD02945,2023-10-07,CUST8244,Headphones,2,1424,2848,South,David,Cash
ORD02946,2023-01-25,CUST9717,Tablet,3,139,417,West,Charlie,Cash
ORD02947,2023-03-17,CUST9558,Smartwatch,5,1268,6340,South,Charlie,Bank Transfer
ORD02948,2023-10-22,CUST9345,Headphones,1,1009,1009,North,Charlie,Credit Card
ORD02949,2023-06-01,CUST7284,Smartwatch,9,1114,10026,East,Charlie,Debit Card
ORD02950,2023-09-01,CUST2207,Mouse,5,605,3025,South,Eve,Bank Transfer
ORD02951,2023-12-23,CUST7129,Monitor,9,744,6696,East,Charlie,Credit Card
ORD02952,2023-04-22,CUST4736,Laptop,8,125,1000,West,Alice,UPI
ORD02953,2023-01-16,CUST2744,Laptop,10,1488,14880,North,David,Cash
ORD02954,2023-11-11,CUST6538,Smartwatch,4,1950,7800,North,Grace,Cash
ORD02955,2023-04-03,CUST6385,Keyboard,7,511,3577,East,Alice,UPI
ORD02956,2023-05-04,CUST4859,Tablet,5,1001,5005,North,Hannah,UPI
ORD02957,2023-05-04,CUST5726,Keyboard,6,1083,6498,East,Frank,Credit Card
ORD02958,2023-05-02,CUST9843,Tablet,10,1640,16400,North,David,Cash
ORD02959,2023-07-12,CUST1808,Tablet,4,1363,5452,South,Eve,Bank Transfer
ORD02960,2023-07-20,CUST1010,Laptop,4,1220,4880,East,Bob,Debit Card
ORD02961,2023-12-26,CUST6865,Laptop,7,443,3101,South,David,UPI
ORD02962,2023-05-28,CUST6488,Laptop,4,1360,5440,West,Grace,Cash
ORD02963,2023-05-28,CUST3339,Mouse,4,1723,6892,South,Eve,UPI
ORD02964,2023-10-01,CUST8350,Laptop,9,551,4959,West,Grace,Credit Card
ORD02965,2023-03-05,CUST3252,Smartwatch,1,884,884,East,Charlie,Cash
ORD02966,2023-01-16,CUST5544,Smartwatch,2,324,648,West,Bob,UPI
ORD02967,2023-09-30,CUST6934,Headphones,4,340,1360,North,Alice,Cash
ORD02968,2023-06-22,CUST1968,Laptop,6,115,690,West,Hannah,UPI
ORD02969,2023-03-13,CUST8867,Smartphone,1,665,665,South,Alice,Bank Transfer
ORD02970,2023-02-16,CUST9298,Smartwatch,2,713,1426,West,Hannah,UPI
ORD02971,2023-04-09,CUST3985,Mouse,4,1631,6524,West,Alice,UPI
ORD02972,2023-11-04,CUST5025,Smartwatch,9,1630,14670,South,Frank,Bank Transfer
ORD02973,2023-01-06,CUST4944,Monitor,10,1837,18370,East,Frank,Cash
ORD02974,2023-11-07,CUST5081,Mouse,6,410,2460,West,Eve,Credit Card
ORD02975,2023-01-17,CUST2480,Smartphone,9,985,8865,West,Grace,Credit Card
ORD02976,2023-01-14,CUST3263,Mouse,9,1130,10170,East,Bob,UPI
ORD02977,2023-12-04,CUST9482,Tablet,5,1878,9390,East,David,UPI
ORD02978,2023-07-13,CUST8318,Monitor,8,898,7184,West,Grace,Debit Card
ORD02979,2023-04-19,CUST2469,Monitor,3,1515,4545,South,Frank,UPI
ORD02980,2023-11-22,CUST4937,Smartwatch,10,1514,15140,West,Charlie,Credit Card
ORD02981,2023-04-13,CUST9877,Tablet,7,691,4837,West,Grace,UPI
ORD02982,2023-02-28,CUST1363,Headphones,9,960,8640,West,David,Debit Card
ORD02983,2023-06-16,CUST8707,Headphones,7,1838,12866,South,Grace,UPI
ORD02984,2023-10-30,CUST5296,Headphones,10,1704,17040,North,Alice,UPI
ORD02985,2023-12-09,CUST9968,Smartphone,5,159,795,North,Alice,Bank Transfer
ORD02986,2023-05-09,CUST6855,Monitor,2,1824,3648,South,Bob,UPI
ORD02987,2023-04-21,CUST5308,Monitor,3,1506,4518,South,Charlie,Credit Card
ORD02988,2023-08-29,CUST9944,Smartphone,7,1996,13972,North,Charlie,UPI
ORD02989,2023-03-22,CUST8282,Laptop,2,465,930,West,Frank,Debit Card
ORD02990,2023-06-23,CUST8525,Keyboard,3,385,1155,West,Alice,Cash
ORD02991,2023-03-05,CUST6243,Smartwatch,8,1905,15240,East,Grace,Credit Card
ORD02992,2023-09-07,CUST8970,Laptop,6,291,1746,South,Eve,Cash
ORD02993,2023-03-01,CUST9073,Keyboard,2,848,1696,East,Charlie,Credit Card
ORD02994,2023-10-03,CUST5642,Monitor,7,753,5271,West,Hannah,Bank Transfer
ORD02995,2023-09-24,CUST4450,Tablet,2,1088,2176,North,Hannah,Bank Transfer
ORD02996,2023-02-25,CUST1325,Smartwatch,5,297,1485,West,Charlie,Credit Card
ORD02997,2023-10-05,CUST6373,Smartphone,9,1820,16380,South,Bob,Bank Transfer
ORD02998,2023-01-11,CUST6832,Monitor,9,1449,13041,North,Hannah,Cash
ORD02999,2023-11-21,CUST8973,Headphones,4,1701,6804,North,Eve,Bank Transfer
ORD03000,2023-06-02,CUST9351,Tablet,1,819,819,East,Eve,UPI
ORD03001,2023-09-09,CUST1534,Mouse,7,263,1841,East,Hannah,Bank Transfer
